3,253,,,878-192-7394,483-941-8175,1
2,492,84408 Dawn Pass,,,,
2,492,84408 Dawn Pass,,,,
3,196,,404-508-1910,964-677-6579,823-654-7120,3
3,27,,,893-439-9340,323-870-0635,1
3,420,kottley6a@com.com,,860-467-1271,570-958-7220,4
3,110,dandriveaux95@omniture.com,,808-561-2166,484-545-0444,
2,477,,,Houston,Texas,77260
2,477,,,Houston,Texas,77260
2,207,4 Hollow Ridge Way,,,,
2,207,4 Hollow Ridge Way,,,,
1,429,,Michele,Borzoni
1,329,,Tailor,Colchett
3,69,tbough1x@ebay.com,,914-243-6663,701-285-9507,
2,177,7027 Elka Junction,,,,
2,177,7027 Elka Junction,,,,
1,177,Dunc,Cecilio,New
2,105,06 Schmedeman Drive,,,,
2,105,06 Schmedeman Drive,,,,
1,29,Pepi,,
3,186,zroberds96@examiner.com,,274-443-5726,724-260-3379,
3,264,celcombe7g@rediff.com,123-353-1300,173-725-6666,897-214-7970,3
3,33,,232-669-0989,113-514-7550,545-890-3651,5
2,485,3920 Porter Terrace,,Tulsa,Oklahoma,74133
2,485,3920 Porter Terrace,,Tulsa,Oklahoma,74133
